PERMNO,date,TICKER,DIVAMT,PRC,RET,sprtrn
14344,20191129,SALT,0.43525,6.12,0.018189,0.034047
14344,20191129,SALT,0.02,6.12,0.018189,0.034047
14344,20191231,SALT,,6.37,0.04085,0.02859
14345,20131129,,,,,0.028049
14345,20131231,AGND,0.025,50.17,C,0.023563
14345,20140131,AGND,0.075,48.75,-0.026809,-0.035583
14345,20140228,AGND,0.075,48.78,0.002154,0.043117
14345,20140331,AGND,0.075,-48.45,-0.005228,0.006932
14345,20140430,AGND,0.075,-48.14,-0.00485,0.006201
14345,20140530,AGND,0.075,47.55,-0.010698,0.02103
14345,20140630,AGND,0.07,-47.75,0.005678,0.019058
14345,20140731,AGND,0.07,47.24,-0.009215,-0.01508
14345,20140829,AGND,0.07,46.4905,-0.014384,0.037655
14345,20140930,AGND,0.05,46.96,0.011174,-0.015514
14345,20141031,AGND,0.045,46,-0.019485,0.023201
14345,20141128,AGND,0.055,45.869,-0.001652,0.024534
14345,20141231,AGND,0.06976,45.04,-0.016552,-0.004189
14345,20150130,AGND,0.055,43.865,-0.024867,-0.031041
14345,20150227,AGND,0.055,44.845,0.023595,0.054893
14345,20150331,AGND,0.055,44.58,-0.004683,-0.017396
14345,20150430,AGND,0.055,44.8724,0.007793,0.008521
14345,20150529,AGND,0.055,45.1899,0.008301,0.010491
14345,20150630,AGND,0.06,45.48,0.007747,-0.021012
14345,20150731,AGND,0.06,44.68,-0.016271,0.019742
14345,20150831,AGND,0.055,44.06,-0.012645,-0.062581
14345,20150930,AGND,0.065,43.75,-0.005561,-0.026443
14345,20151030,AGND,0.07,44.15,0.010743,0.082983
14345,20151130,AGND,0.075,44.3543,0.006326,0.000505
14345,20151231,AGND,0.07,44.168,-0.002622,-0.01753
14345,20160129,AGND,0.065,42.727,-0.031154,-0.050735
14345,20160229,AGND,0.065,42.345,-0.007419,-0.004128
14345,20160331,AGND,0.065,-42.79,0.012044,0.065991
14345,20160429,AGND,0.065,43.3899,0.015539,0.002699
14345,20160531,AGND,0.065,42.9871,-0.007785,0.015329
14345,20160630,AGND,0.065,41.78,-0.026568,0.000906
14345,20160729,AGND,0.06,41.9,0.004308,0.03561
14345,20160831,AGND,0.06,42.1798,0.00811,-0.001219
14345,20160930,AGND,0.065,-42.105,-0.000232,-0.001234
14345,20161031,AGND,0.065,42.642,0.014298,-0.019426
14345,20161130,AGND,0.065,43.71,0.02657,0.034174
14345,20161230,AGND,0.06395,44.3599,0.016332,0.018201
14345,20170131,AGND,0.065,44.1,-0.004394,0.017884
14345,20170228,AGND,0.065,-43.87,-0.003741,0.037198
14345,20170331,AGND,0.08,-43.81,0.000456,-0.000389
14345,20170428,AGND,0.085,-43.565,-0.003652,0.009091
14345,20170531,AGND,0.085,43.2949,-0.004249,0.011576
14345,20170630,AGND,0.085,43.2636,0.00124,0.004814
14345,20170731,AGND,0.085,-43.43,0.005811,0.019349
14345,20170831,AGND,0.075,-42.91,-0.010246,0.000546
14345,20170929,AGND,0.0775,43.24,0.009497,0.019303
14345,20171031,AGND,0.08,43.53,0.008557,0.022188
14345,20171130,AGND,0.0775,43.59,0.003159,0.028083
14345,20171229,AGND,0.075,-43.32,-0.004474,0.009832
14345,20180131,AGND,0.08,43.8685,0.014508,0.056179
14345,20180228,AGND,0.0775,44.13,0.007728,-0.038947
14345,20180329,AGND,0.08,43.6183,-0.009782,-0.026885
14345,20180430,AGND,0.085,43.99,0.01047,0.002719
14345,20180531,AGND,0.09,43.6599,-0.005458,0.021608
14345,20180629,AGND,0.1,43.2705,-0.006629,0.004842
14345,20180731,AGND,0.1,43.575,0.009348,0.036022
14345,20180831,AGND,0.105,43.46,-0.00023,0.030263
14345,20180928,AGND,0.11,43.98,0.014496,0.004294
14345,20181031,AGND,0.11,43.93,0.001364,-0.069403
14345,20181130,AGND,0.115,43.64,-0.003984,0.017859
14345,20181231,AGND,0.12255,42.505,-0.0232,-0.091777
14345,20190131,AGND,0.11,42.5501,0.003649,0.078684
14345,20190228,AGND,0.105,43.0452,0.014103,0.029729
14345,20190329,AGND,0.105,42.4099,-0.01232,0.017924
14345,20190430,AGND,0.105,-42.66,0.008373,0.039313
14345,20190531,AGND,0.102,41.6703,-0.020809,-0.065778
14345,20190628,AGND,0.102,41.63,0.001481,0.06893
14345,20190731,AGND,0.105,41.768,0.005837,0.013128
14345,20190830,AGND,0.1,40.458,-0.02897,-0.018092
14345,20190930,AGND,0.094,40.72,0.008799,0.017181
14345,20191031,AGND,0.095,40.96,0.008227,0.020432
14345,20191129,AGND,0.095,41.185,0.007813,0.034047
14345,20191231,AGND,0.096,41.62,0.012893,0.02859
14346,20131129,,,,,0.028049
14346,20131231,AGZD,0.025,50,C,0.023563
14346,20140131,AGZD,0.075,49.91,-0.0003,-0.035583
14346,20140228,AGZD,0.075,-49.965,0.002605,0.043117
14346,20140331,AGZD,0.075,-49.92,0.0006,0.006932
14346,20140430,AGZD,0.075,-49.96,0.002304,0.006201
14346,20140530,AGZD,0.075,50.03,0.002902,0.02103
14346,20140630,AGZD,0.075,50.04,0.001699,0.019058
14346,20140731,AGZD,0.075,49.9101,-0.001097,-0.01508
14346,20140829,AGZD,0.075,-49.785,-0.001004,0.037655
14346,20140930,AGZD,0.04,49.8,0.001105,-0.015514
